generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
511,0.3908856069515593,0.15391775239291267,0.1379872277106114,0.03061608075770387,0.0012128090371508542,0.0007028248823100334,100.0,0.0,63.45,3.456515586540874,1.05,0.15,4.2,0.6782329983125269,0
512,0.40450741009700997,0.14786628879556052,0.13466091026225432,0.02925141942176553,0.0011790133945850053,0.0006896638345417956,100.0,0.0,62.0,3.449637662132068,1.1,0.3,4.5,0.8660254037844386,0
513,0.42411566497158926,0.1466744496490281,0.13119936472634938,0.028376938605798364,0.0010912690799961817,0.0007405260327691778,100.0,0.0,63.75,1.9461500456028564,1.0,0.0,4.45,0.7399324293474372,0
514,0.4267511070469311,0.14409106650968045,0.1305815845042541,0.0276035647717503,0.0009585644277540839,0.0007033258180964387,100.0,0.0,63.4,3.9924929555354263,1.05,0.21794494717703372,4.15,0.653834841531101,0
515,0.41626774178789444,0.14058861670753522,0.13238757419131628,0.027863919600269727,0.0008850979375050709,0.0005555794597159878,100.0,0.0,64.2,3.6276714294434105,1.1,0.3,4.3,0.6403124237432849,0
516,0.41013079163421606,0.14837193644932303,0.133958334263479,0.029041733409937123,0.0008010869661613261,0.00043806834840759234,100.0,0.0,63.65,4.138538389335056,1.15,0.3570714214271425,4.15,0.7262919523166976,0
517,0.4028809556113518,0.15104230522437798,0.13544798198367813,0.031117523648638436,0.0008617516332637897,0.0004797375711590552,100.0,0.0,62.25,2.913331426391443,1.1,0.3,4.7,1.1,0
518,0.4006415862876419,0.149713666084971,0.13516887937560645,0.03316248389207528,0.00101022884108838,0.0006096187351211324,100.0,0.0,62.9,3.2388269481403293,1.1,0.3,4.25,0.698212002188447,0
519,0.39110513250158785,0.15015253348010005,0.1369560616959193,0.03555656235962598,0.0011643312291254586,0.0007293454221893983,100.0,0.0,62.85,3.8506492958980307,1.05,0.21794494717703372,4.35,0.8529361054615991,0
520,0.39345368215132565,0.15227552161547983,0.13700918161762296,0.03595730768703899,0.0011421678970227043,0.0006352600384819014,100.0,0.0,63.05,2.7834331319433563,1.075,0.23848480035423641,4.25,0.7664854858377946,0
521,0.3968783737455507,0.16444102455632548,0.13572298481958978,0.03766238314622898,0.001188228318520913,0.0006522469570937729,100.0,0.0,63.25,3.897114317029974,1.025,0.10897247358851683,4.25,0.8874119674649424,0
522,0.41450796913402305,0.1812440073216903,0.1310486871966502,0.03889627107571867,0.0012754276590647112,0.0006404385742671431,100.0,0.0,63.5,2.8722813232690143,1.0,0.0,4.35,0.7262919523166976,0
523,0.41878975250782274,0.18991025253948246,0.1311109082668972,0.03976957713928174,0.0012254220019163303,0.0006757099268207192,100.0,0.0,63.6,3.1368774282716245,1.075,0.23848480035423641,4.05,0.6689544080129826,0
524,0.4270971201123661,0.18368504636957064,0.12929342586764198,0.038365669265895935,0.0011740736592262342,0.0008165853918625999,100.0,0.0,62.2,2.5806975801127883,1.15,0.3570714214271425,4.2,0.8124038404635961,0
525,0.43369685097237964,0.1855241261330283,0.12789195151863564,0.03957784828339031,0.0011903715018412183,0.0006693357738262596,100.0,0.0,62.15,2.515452245621053,1.175,0.36314597615834876,4.2,0.5099019513592784,0
526,0.436688129822668,0.17149674840318338,0.1276404313417275,0.03640465644085321,0.0012062506081083268,0.0005591037572999079,100.0,0.0,63.45,3.0409702399069944,1.1,0.3,4.5,0.7416198487095663,0
527,0.4399580030087263,0.1584797254778786,0.1269313226427879,0.033268582454000314,0.0012151841087909684,0.0006242967011151255,100.0,0.0,64.15,2.7617928959282954,1.025,0.10897247358851683,4.25,0.82915619758885,0
528,0.45687388207136365,0.1531812321860124,0.12366548770147297,0.031159076923935727,0.0010392215989388116,0.0005034298819109475,100.0,0.0,63.4,2.6343879744638983,1.05,0.21794494717703367,4.15,0.7262919523166976,0
529,0.457517828362489,0.1433309118252962,0.12309039151678228,0.029905782611290996,0.0009945800294559653,0.0005181831435881773,100.0,0.0,63.9,3.031501278244824,1.0,0.0,4.0,0.5477225575051661,0
530,0.4580942550547416,0.13606502386171407,0.12294903349146873,0.028214667773298393,0.0010475655931160813,0.0006214367368072714,100.0,0.0,63.35,3.5110539728121526,1.1,0.3,4.15,0.5722761571129799,0
531,0.45698235776055507,0.12781238728747002,0.12332080241956507,0.02676463406992241,0.0009561557246934079,0.0005784772467762152,100.0,0.0,63.25,3.6314597615834874,1.05,0.21794494717703367,4.85,1.107925990308017,0
532,0.4489639164608321,0.12488151058502278,0.12425558596667052,0.02635486960398023,0.0010297827173469626,0.0006391626082257424,100.0,0.0,63.3,2.5903667693977237,1.075,0.23848480035423641,3.95,0.6689544080129826,0
533,0.442631557849437,0.12272610049042278,0.12581620712096614,0.02543486625689794,0.000887347264669049,0.0005005307506372765,100.0,0.0,63.6,2.90516780926679,1.1,0.3,4.1,0.6244997998398398,0
534,0.42030759965334336,0.11585770609544652,0.12955456035532592,0.024995804030660828,0.000934334376630472,0.0006008938090281653,100.0,0.0,63.25,2.843853020111975,1.075,0.23848480035423641,4.2,0.6782329983125268,0
535,0.4090893672084686,0.12376031521045308,0.13168747182715004,0.026148453764546047,0.0009782816965753986,0.0005032107589661934,100.0,0.0,61.7,2.9512709126747416,1.1,0.3,4.05,0.5894913061275798,0
536,0.3994143691398186,0.13277157743475312,0.1332614518301919,0.02753239412313035,0.0010969105535685252,0.0005601760198764616,100.0,0.0,63.25,2.7179955849853767,1.075,0.23848480035423641,4.05,0.5894913061275798,0
537,0.3965098939423338,0.14439892041144528,0.13439443590812117,0.02858803391196891,0.001198057976964999,0.0006519118954415325,100.0,0.0,63.15,2.779838124783528,1.075,0.23848480035423641,4.0,0.7745966692414834,0
538,0.3990012386285844,0.14700904951957028,0.13419436729803244,0.02890859381769457,0.0013329355025803733,0.0008313653888278351,100.0,0.0,63.8,2.6381811916545836,1.05,0.21794494717703372,4.0,0.7071067811865476,0
539,0.41478982314181734,0.1551269423701028,0.13097279681274876,0.03114881553987692,0.0013659817039119722,0.0008013556343722746,100.0,0.0,62.6,3.0066592756745814,1.175,0.36314597615834876,4.5,0.806225774829855,0
540,0.43078136845977577,0.1731696185212284,0.12851868392800206,0.034276154929583844,0.0012099871918285323,0.0004905070099400489,100.0,0.0,63.2,3.9319206502675,1.125,0.3112474899497183,4.25,0.698212002188447,0
541,0.42454234292407156,0.17950200730386506,0.12929240612856846,0.03683847147180284,0.0011401315550221807,0.0005433738118841306,100.0,0.0,65.15,3.4245437652335533,1.05,0.21794494717703372,4.2,0.6782329983125269,0
542,0.41793408777265084,0.17663545073002307,0.13194696859462393,0.03670647870595427,0.001015033313207734,0.000519101461052186,100.0,0.0,64.05,2.8718460961548757,1.05,0.21794494717703372,4.4,0.8,0
543,0.4125948461969341,0.16519122190740276,0.13394460961403815,0.035375839264463166,0.0009490398760805456,0.0005419695422667739,100.0,0.0,63.65,3.1666228067138023,1.0,0.0,4.3,0.714142842854285,0
544,0.4163497563847575,0.1402208118764197,0.1328823827164812,0.03026234712509302,0.0010346414564929884,0.0004625716384114257,100.0,0.0,63.65,2.3081377775167584,1.0,0.0,4.3,0.6403124237432849,0
545,0.4288014957066074,0.13056983154387297,0.12974788103607765,0.02700417278892111,0.0009697371776951482,0.00041036958701088245,100.0,0.0,63.5,3.122498999199199,1.05,0.21794494717703372,4.2,0.6782329983125269,0
546,0.4412738466267987,0.13008887280958295,0.1264622880813981,0.026579178176448604,0.0009530324484404244,0.0005652197841322262,100.0,0.0,63.35,2.920188350089768,1.075,0.23848480035423641,4.25,0.82915619758885,0
547,0.43919367540696597,0.13927419522218976,0.12744930761217854,0.028770901793961766,0.0009247015170986044,0.0003723897946736108,100.0,0.0,63.75,3.672533185690771,1.025,0.10897247358851683,4.35,0.5722761571129799,0
548,0.43532368121162135,0.13438337510443052,0.12843414470717007,0.02700910206585623,0.0009694740757084066,0.0004435981196589921,100.0,0.0,64.25,2.5074887836239665,1.025,0.10897247358851683,4.1,0.7681145747868608,0
549,0.4388370311644138,0.13001781500172097,0.12711945363881386,0.026464573388814024,0.0010294700677621663,0.0004927037880359554,100.0,0.0,63.45,2.635811070619441,1.025,0.10897247358851683,4.1,0.5385164807134504,0
550,0.4285030096276093,0.13300272490787926,0.12880386693187507,0.026882301193753757,0.0010274593327570306,0.0004696712059780203,100.0,0.0,63.45,3.694252292413175,1.125,0.3112474899497183,4.05,0.804673846971554,0
551,0.4213443458078954,0.13359916276033415,0.12874167661804442,0.02855466756619094,0.0010974232948072744,0.00045615864555137615,100.0,0.0,64.4,3.307567081708245,1.05,0.21794494717703372,4.15,0.9096702699330127,0
552,0.4085557765106634,0.12937525416763543,0.13093961829069053,0.028357741697811318,0.001185579488782813,0.0005832158010553943,100.0,0.0,63.05,2.71062723368596,1.0,0.0,4.35,0.5722761571129799,0
553,0.4051882609226608,0.1337973280153372,0.13117909560677363,0.029850041414198846,0.0012672643789983008,0.0006843379587618862,100.0,0.0,63.0,3.8078865529319543,1.1,0.3,4.15,0.5722761571129799,0
554,0.41540075860423925,0.1413436842580588,0.13028210550500682,0.03035979105318017,0.0011351680495328424,0.0004946959902132957,100.0,0.0,63.75,2.7179955849853767,1.0,0.0,4.3,0.714142842854285,0
555,0.4132245142794318,0.14511549047211247,0.130897955772651,0.030774527437325234,0.0010663549123702122,0.0005498641800596095,100.0,0.0,62.9,2.487971060924946,1.075,0.23848480035423641,4.1,0.43588989435406733,0
556,0.4084335809716825,0.1514938500367403,0.13266887897146137,0.03204768243596579,0.0010848353395668411,0.0006081143778782039,100.0,0.0,63.7,3.4799425282610637,1.0,0.0,3.9,0.6244997998398398,0
557,0.4162470785903908,0.16057698778555293,0.1314417347480779,0.03252648718580123,0.0009649258175968879,0.0005403210164387102,100.0,0.0,63.0,3.082207001484488,1.075,0.23848480035423641,4.15,0.47696960070847283,0
558,0.4102932067958139,0.1632541373914458,0.13344976699928082,0.03305305834366777,0.0009683158836845233,0.00038613616776424925,100.0,0.0,63.85,3.6915443922564446,1.05,0.21794494717703372,4.35,0.792148975887743,0
559,0.416807550542633,0.16736022786607,0.13258072061995257,0.03396576075081131,0.0009614160628572011,0.00044668378330890056,100.0,0.0,62.85,3.4680686267719674,1.2,0.3674234614174767,4.0,0.6324555320336759,0
560,0.4300296350228643,0.14510497073491657,0.12908146851038085,0.029026513560278952,0.0011559976486302836,0.0008192567774894614,100.0,0.0,62.95,3.2935543110748906,1.1,0.3,4.25,0.698212002188447,0
561,0.4457638556750375,0.14912699528808593,0.12594049014444345,0.029903801939805758,0.001001215859734485,0.0004184627840881707,100.0,0.0,63.2,2.4617067250182343,1.0,0.0,4.6,0.5830951894845301,0
562,0.45661471832426537,0.14900230301896925,0.12397600951657843,0.029429265837664458,0.000971016433114065,0.0004957173875782124,100.0,0.0,64.7,3.8223029707232783,1.0,0.0,4.1,0.7681145747868608,0
563,0.45805689400638466,0.1647371370454499,0.12346143039383768,0.03324278245820718,0.0010470315435322502,0.0005825360087945533,100.0,0.0,63.25,3.1760824926314495,1.05,0.21794494717703372,4.15,0.7921489758877431,0
564,0.4620317782677999,0.16260429495205356,0.12268955807842241,0.03282000541106999,0.0010657599487027608,0.0005684176669757919,100.0,0.0,63.15,2.104162541250081,1.05,0.2179449471770337,4.2,0.5099019513592784,0
565,0.4702706910609228,0.16611606566194495,0.12103510264336428,0.032945118117151305,0.0009495642740192146,0.0005012309186416986,100.0,0.0,63.7,2.9171904291629644,1.1,0.3,4.3,0.8426149773176358,0
566,0.46134699381725675,0.1595252866027477,0.12292076083771278,0.03168076533205789,0.0009384966913735931,0.00043532694145007343,100.0,0.0,63.1,3.3600595232822887,1.1,0.3,4.4,0.7999999999999999,0
567,0.4609089526365399,0.1541178458835062,0.1222109190160559,0.029668948319226243,0.0010654356881883741,0.0005923296267140831,100.0,0.0,63.45,3.470950878361721,1.2,0.4,4.25,0.9420721840708386,0
568,0.45382003727394205,0.15137262177294558,0.12322029152753586,0.028324312127784256,0.001075502491221739,0.000634750666793761,100.0,0.0,62.5,2.202271554554524,1.0,0.0,4.4,0.8602325267042626,0
569,0.44545333161912215,0.16433190988892735,0.12472787182549257,0.031036620478536333,0.0009819915828961205,0.0004984517023865536,100.0,0.0,62.3,2.685144316419511,1.15,0.3570714214271425,4.15,0.7262919523166975,0
570,0.4408832120245035,0.16364254695151886,0.1261170060417244,0.03091270658011415,0.0009363967702784136,0.0006206466589980743,100.0,0.0,64.05,2.67348087705897,1.0,0.0,4.0,0.6324555320336759,0
571,0.42465839719720044,0.1589509281119575,0.1295788459745058,0.03081122952723849,0.0009024455366160276,0.0005427112470589362,100.0,0.0,63.35,2.937260628544903,1.05,0.21794494717703372,4.35,0.6538348415311012,0
572,0.4183507321860477,0.1466750442641431,0.13120137404570442,0.029941818912356546,0.0009497622638461831,0.0005550111392888342,100.0,0.0,63.65,2.7617928959282954,1.05,0.21794494717703372,4.35,0.7262919523166975,0
573,0.4234968939325883,0.1409884932212783,0.13078624773877925,0.029794572401324496,0.0009934117119929622,0.000607554473597163,100.0,0.0,63.85,3.66435533211505,1.1,0.3,4.1,0.8306623862918076,0
574,0.4378895647569589,0.1380988267474188,0.12782737803111238,0.029167634073407955,0.0009968197999769073,0.0005768097851638184,100.0,0.0,63.7,3.579106033634656,1.05,0.21794494717703372,4.45,0.8645808232895291,0
575,0.444164184319461,0.13959465480829653,0.12596907963826737,0.029872292015657158,0.0009483784594314246,0.0006002520571371767,100.0,0.0,63.2,2.694438717061496,1.05,0.21794494717703372,4.25,0.8874119674649424,0
576,0.4523454383403731,0.14934589129015582,0.12407684226190714,0.03128900780691507,0.0009239076688365167,0.0005291781116179111,100.0,0.0,63.45,3.866199684444661,1.1,0.3,4.15,0.6538348415311012,0
577,0.4466645226692039,0.16698300957080878,0.1255278143687649,0.03423627109812275,0.0008783318644169626,0.00044548217237311944,100.0,0.0,62.6,1.8547236990991405,1.0,0.0,4.05,0.5894913061275798,0
578,0.4457445203155695,0.17111288683534626,0.12516988968102702,0.03545424694994273,0.0010035858304816882,0.0006003888053658476,100.0,0.0,62.5,2.819574435974337,1.1,0.3,4.4,0.9165151389911681,0
579,0.4334259472387708,0.17436222847651783,0.12760959276171543,0.036357195321426214,0.0010832021757001653,0.0006673841453616505,100.0,0.0,64.2,2.959729717389748,1.0,0.0,3.9,0.6244997998398398,0
580,0.4331103735974159,0.17268754288370666,0.1271438955604749,0.036762506945326734,0.0011252518573618467,0.000578344728188201,100.0,0.0,63.1,3.4336569426778794,1.05,0.21794494717703367,4.2,0.5099019513592784,0
581,0.42890139509972725,0.17331297131513299,0.12734941036869346,0.036381235321450225,0.001172364318601311,0.0005174587345223858,100.0,0.0,63.35,2.2643983748448506,1.05,0.2179449471770337,4.1,0.7,0
582,0.4251698252443255,0.17750256199876993,0.12829315396546237,0.03574058278282912,0.0011199123778631265,0.00048701348095313377,100.0,0.0,62.9,2.662705391138869,1.1,0.3,4.3,0.714142842854285,0
583,0.41965280727229437,0.17608275046426985,0.1299908455955679,0.03535754196850959,0.0011118699175568438,0.0005072676450034402,100.0,0.0,63.3,2.590366769397724,1.0,0.0,4.1,0.7000000000000001,0
584,0.42412119326411774,0.17599226336737456,0.12959367473323108,0.03496858809554911,0.0010970224490834415,0.0005262086770772725,100.0,0.0,63.0,2.0,1.05,0.15,4.3,0.5567764362830021,0
585,0.424148537263489,0.1741744562141733,0.13007532288291185,0.034516001128769465,0.0010315628590127776,0.0005373104226231727,100.0,0.0,63.55,3.0899029110960754,1.075,0.23848480035423641,4.0,0.6324555320336759,0
586,0.4155868396844539,0.1629496984479793,0.1324207491759191,0.03326754323462426,0.00090790667404735,0.00042100241215959955,100.0,0.0,64.0,3.286335345030997,1.0,0.0,3.95,0.5894913061275798,0
587,0.41278732842977883,0.15515188815968456,0.13319892574334335,0.03243591783101838,0.0008658230927778288,0.000372955615126081,100.0,0.0,62.85,3.1188940347501393,1.075,0.23848480035423641,4.3,0.6403124237432849,0
588,0.4115894161366553,0.14986424991543665,0.13387605843892394,0.03161837440330257,0.0009039080080867499,0.00044798884765860967,100.0,0.0,63.5,2.7477263328068173,1.0,0.0,4.15,0.852936105461599,0
589,0.4117658072226373,0.14333151226204774,0.13379878930693379,0.03033222577277584,0.0009264575956840774,0.0005662424362180145,100.0,0.0,63.25,3.6588932752951404,1.025,0.10897247358851683,4.25,0.9420721840708386,0
590,0.42019879138912886,0.13887719513892005,0.13161424993185825,0.029153516547648035,0.0010375996930990382,0.0005030332962700447,100.0,0.0,62.55,2.765411361804967,1.075,0.23848480035423641,4.35,0.653834841531101,0
591,0.43130140585659965,0.15609713855097881,0.12938276876838667,0.03298077750760732,0.000995584421966274,0.0004077914886909933,100.0,0.0,62.65,2.688401011754013,1.175,0.36314597615834876,4.0,0.6324555320336759,0
592,0.4338623093083873,0.16657296248167358,0.12931302565752362,0.0345222116951756,0.0009024094918966297,0.0004834636805673428,100.0,0.0,62.1,3.9862262855989496,1.2,0.4,4.15,0.5722761571129799,0
593,0.4375047176065691,0.16573964317768072,0.1289793217743997,0.03481262779406662,0.0009052101825533317,0.00042986683431598007,100.0,0.0,62.25,3.6038174204584785,1.25,0.4330127018922193,4.3,0.5567764362830021,0
594,0.43324129782490023,0.154500518462857,0.12906952232772617,0.032891379129866644,0.0009455774041517359,0.00041435374538180327,100.0,0.0,63.15,1.930673457630782,1.0,0.0,4.4,0.6633249580710799,0
595,0.43849778978162474,0.14196328712774958,0.1277188583635789,0.029527690617970746,0.0008697475201446906,0.0005013967078340363,100.0,0.0,62.85,2.351063589101749,1.05,0.21794494717703372,4.5,0.6708203932499369,0
596,0.4360952790486207,0.1440099695849924,0.12757437585207757,0.029443729827638616,0.0009249758975015128,0.000571225226379762,100.0,0.0,64.25,2.5470571253900056,1.0,0.0,4.2,0.6,0
597,0.43305688173430956,0.1407324357557244,0.12785402131047505,0.02805926279055904,0.0009822632739301053,0.0005739105357148719,100.0,0.0,62.65,3.2752862470324633,1.1,0.3,4.25,0.698212002188447,0
598,0.44141367410938886,0.13389890363063098,0.125919273102283,0.026251388887645236,0.0010367665058635344,0.0006426304008065663,100.0,0.0,63.35,3.118894034750139,1.075,0.23848480035423641,4.35,0.9096702699330126,0
599,0.4503159945683418,0.136187048287189,0.12353680737286858,0.027001161567284743,0.001149320615800475,0.0007803970655447501,100.0,0.0,64.45,3.0409702399069944,1.075,0.23848480035423641,4.1,0.7000000000000001,0
600,0.45472317766386483,0.14030127227541392,0.1227928742382679,0.02784610685713548,0.001216650468200343,0.0007504102059854972,100.0,0.0,63.45,2.4387496796514396,1.025,0.10897247358851683,4.05,0.6689544080129826,0
601,0.4688631027462272,0.1539787511857271,0.1207930297051357,0.03013176843853645,0.0011275684582439918,0.0006320127689334662,100.0,0.0,63.25,3.2384409829422554,1.05,0.21794494717703372,4.55,0.9205976319760985,0
602,0.4842793883211276,0.1736398006658485,0.11872344344006766,0.03289015048576794,0.0009218114127731448,0.00044634138979438487,100.0,0.0,62.6,3.4263683398023628,1.175,0.36314597615834876,4.35,0.7921489758877431,0
603,0.47590227950252045,0.157088057121577,0.12000688092614833,0.029631004255605983,0.0009210732969356591,0.0004051298009279411,100.0,0.0,64.7,3.4510867853474796,1.1,0.3,3.85,0.47696960070847283,0
604,0.4797440239351286,0.15720281902760053,0.11985921651696536,0.029338260046418953,0.000793830950108511,0.0004843609330507921,100.0,0.0,63.1,3.845776904605882,1.05,0.21794494717703372,4.25,0.698212002188447,0
605,0.481297542788524,0.14990741780063938,0.11940815722289115,0.028135876823955106,0.0008125576708985054,0.0004606750378177817,100.0,0.0,64.35,2.725344014982329,1.0,0.0,4.0,0.6324555320336759,0
606,0.48755139940728115,0.1447321885014949,0.1179668417248313,0.02741344288207459,0.0008918836992257718,0.0004117211321526941,100.0,0.0,64.1,2.364318083507378,1.0,0.0,4.2,0.5099019513592784,0
607,0.4963938581001305,0.14095033317606503,0.1155468491459853,0.027212562338475778,0.001021324956153591,0.00045447693916544386,100.0,0.0,64.45,1.9868316486305526,1.0,0.0,4.05,0.5894913061275798,0
608,0.5033516004274562,0.13741232033983783,0.11424001797813119,0.02701429940358743,0.0010168039156845843,0.0004614969530497275,100.0,0.0,62.95,3.1697791721190924,1.175,0.36314597615834876,4.15,0.4769696007084728,0
609,0.5012034679833096,0.1394907480021134,0.11506428037749047,0.027477287824720618,0.000977974417317246,0.0003773906539953448,100.0,0.0,64.65,3.395217224272992,1.05,0.21794494717703372,4.4,1.1575836902790224,0
610,0.4999932947904592,0.15280693367013606,0.11509937777053858,0.030783056259714107,0.0009164771091798304,0.00039145618651328717,100.0,0.0,62.8,3.171750305430741,1.125,0.3112474899497183,4.25,0.5361902647381804,0
611,0.49755583540840165,0.15199601791245687,0.1148834676011908,0.031420675836392555,0.0009353175690869972,0.0005254744135817359,100.0,0.0,63.1,3.40440890610984,1.1,0.3,4.4,0.7348469228349535,0
612,0.49033308038268153,0.1395654894703319,0.11621819641681241,0.029014771000061404,0.0009670904730451725,0.0005091345761992194,100.0,0.0,63.1,2.964793416074719,1.05,0.21794494717703372,4.4,0.9165151389911679,0
613,0.47952513417526027,0.1281494179956404,0.1178497382526349,0.027000964861739463,0.001016280495595899,0.0005479577672161148,100.0,0.0,64.2,3.009983388658482,1.0,0.0,4.25,0.8874119674649424,0
614,0.4900753146407383,0.1238954244780168,0.1157371119441604,0.02468893336582667,0.0009867295369602104,0.0004241410193165828,100.0,0.0,63.05,3.0736785778607363,1.1,0.3,3.9,0.43588989435406733,0
615,0.4963128728354206,0.1323970074522658,0.11447738859762946,0.02627009158876544,0.0009622962243102714,0.00041576803821052015,100.0,0.0,63.35,2.885740806101615,1.0,0.0,4.35,0.7921489758877431,0
616,0.49004824034617345,0.13099048072213426,0.11554507229348557,0.026089295921420737,0.0010213903458797624,0.00047525574788427556,100.0,0.0,63.5,3.8535697735995385,1.05,0.21794494717703372,4.4,0.5830951894845301,0
617,0.4909662320733901,0.12745292415889914,0.11599552527117837,0.02511834927881403,0.0009670938944722898,0.0005523335207419434,100.0,0.0,63.1,3.080584360149872,1.05,0.21794494717703367,4.5,0.7416198487095663,0
618,0.4999262882016021,0.1434787473928691,0.11457657186072637,0.027940886364268357,0.0009291766965143722,0.0005427971590304428,100.0,0.0,63.25,3.884263121880391,1.125,0.3112474899497183,4.35,0.7262919523166976,0
619,0.494342703222346,0.1513601449261707,0.11568518283230797,0.02953231111143811,0.0009326220774223666,0.0005425343922035089,100.0,0.0,63.45,2.5975950415721076,1.05,0.21794494717703372,4.25,0.6224949798994366,0
620,0.5036367465787234,0.15837133385224014,0.11333141771761472,0.030098718006321513,0.00093200782118477,0.0005593934027035899,100.0,0.0,63.05,2.8368115905008566,1.0,0.0,4.1,0.5385164807134504,0
621,0.5119784520300661,0.16359741515701187,0.11155529137074209,0.030857185332105665,0.0009498526857053446,0.0007261078508237597,100.0,0.0,63.45,2.5391927851189244,1.05,0.21794494717703372,4.2,0.5099019513592784,0
622,0.5093141328842353,0.16749512287718324,0.112748183480852,0.031852514285735746,0.0009034520900277549,0.0007126481269267564,100.0,0.0,63.9,3.8845849199110063,1.2,0.4,3.95,0.49749371855331004,0
623,0.5120333027486665,0.17722532877373887,0.11265491554712197,0.03449350195926067,0.0008698359774921581,0.0007286394999680449,100.0,0.0,62.55,2.2688102609076854,1.075,0.23848480035423641,4.4,0.7348469228349535,0
624,0.5161626309717471,0.18533595870645572,0.11214351199913916,0.03730253760931151,0.0008645353345662118,0.000747021749377929,100.0,0.0,63.7,3.179622619116929,1.1,0.3,4.3,0.5567764362830021,0
625,0.5206689351250237,0.18848630275228684,0.11187928723777027,0.03844957671417602,0.0007967441106192463,0.0005677954427514703,100.0,0.0,63.1,2.7730849247724096,1.1,0.3,4.55,0.8046738469715541,0
626,0.5267199305628717,0.17749095058813602,0.11065527286727064,0.03636351007966085,0.0009475993380994623,0.0006322919974722248,100.0,0.0,63.35,3.070423423568808,1.1,0.3,4.3,0.8426149773176358,0
627,0.5422295163652492,0.1677100401685935,0.10684627477574356,0.03375915175035032,0.0009719483800588912,0.0006762104861779517,100.0,0.0,62.65,2.815581645060217,1.275,0.40233692348577704,4.0,0.5477225575051661,0
628,0.5520505261655876,0.16889163858037828,0.1041334524098527,0.03427892836466287,0.0009360166283705395,0.000561271347383609,100.0,0.0,63.35,4.210403781111736,1.15,0.3570714214271425,4.35,0.6538348415311012,0
629,0.5457645468208621,0.1640743644087585,0.10600786603892816,0.03270543499025261,0.0008744696184778521,0.0005093580430323752,100.0,0.0,63.8,3.0594117081556704,1.025,0.10897247358851683,3.9,0.7000000000000001,0
630,0.545760282041303,0.15983849622961868,0.1060937169745579,0.03126857231720029,0.0009404744506952025,0.0005195589171247397,100.0,0.0,62.9,3.0967725134404045,1.025,0.10897247358851683,4.35,0.7921489758877431,0
631,0.5592362082962358,0.14741010784412886,0.10325385027868708,0.028924933425996713,0.000974641962333105,0.0005428987579049068,100.0,0.0,63.75,2.9643717715563276,1.05,0.15,4.25,0.82915619758885,0
632,0.5697641749687423,0.1407039512775184,0.10153604388825169,0.0274586600044999,0.0009217123160494795,0.0005566211107171004,100.0,0.0,64.0,3.0,1.05,0.21794494717703372,3.95,0.6689544080129826,0
633,0.5770425584962766,0.14602627995057046,0.09935773462221437,0.028082950559988017,0.000915975440268685,0.0004568667417508948,100.0,0.0,63.95,2.9744747435471695,1.075,0.23848480035423641,4.1,0.9433981132056604,0
634,0.5792122908490385,0.14404067075721858,0.09894835891495307,0.027018088603310942,0.0008959203708111825,0.00041820859984276394,100.0,0.0,62.4,3.039736830714133,1.05,0.21794494717703372,4.25,0.6224949798994366,0
635,0.5835171214000477,0.14367424820952723,0.09786678610397902,0.027225550989414215,0.0009435970099911794,0.00041191236548343926,100.0,0.0,62.9,2.896549671592048,1.15,0.32015621187164245,4.25,0.7664854858377946,0
636,0.5858012856567391,0.13443996135449335,0.09711621958750435,0.025689865872424753,0.0009522297041642564,0.000486344335002003,100.0,0.0,64.65,2.725344014982329,1.0,0.0,4.3,1.0049875621120892,0
637,0.5943276933477409,0.14232900571588106,0.09544916730533808,0.027373617630705307,0.0009699112995182879,0.000476689308628324,100.0,0.0,60.35,2.903015673398957,1.25,0.4330127018922193,4.45,0.9205976319760985,0
638,0.5898289981654553,0.13871333867141525,0.09649284300631163,0.027182262473611482,0.0010176427588644435,0.00046004514742335783,100.0,0.0,62.8,2.5019992006393608,1.1,0.3,4.15,0.7262919523166975,0
639,0.5912166851719012,0.13554473534508937,0.09616192828095405,0.027073492013032285,0.0009951555796296114,0.0005361687343117382,100.0,0.0,63.7,3.4073450074801643,1.05,0.21794494717703372,4.15,0.7262919523166976,0
640,0.5932818022306161,0.1341976397197887,0.09587243504547853,0.026720841651639637,0.0009709053467582412,0.00054158216596201,100.0,0.0,62.9,3.448187929913334,1.0,0.0,4.35,0.6538348415311012,0
641,0.5936698450293356,0.13098291399286954,0.09532361967753074,0.026457054822036412,0.00099543358164496,0.0005674678689433315,100.0,0.0,63.85,2.197157254271983,1.0,0.0,4.2,0.6782329983125268,0
642,0.5894908726892192,0.1284192678714641,0.09611036248535529,0.026352419273852866,0.0010084741682825406,0.0005252082030367058,100.0,0.0,63.85,3.1507935508376304,1.025,0.10897247358851683,4.05,0.49749371855331,0
643,0.5867095060537374,0.1214514450542052,0.09729064862612143,0.025492470472418923,0.0009533433604195505,0.0004943138304361654,100.0,0.0,64.4,3.352610922848042,1.075,0.23848480035423641,4.4,0.9695359714832659,0
